City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
387,Lompoc,US,2021-11-01 00:33:48,34.6391,-120.4579,68.14,76,1,8.05
388,Lorengau,PG,2021-11-01 00:33:49,-2.0226,147.2712,81.01,85,100,11.7
389,Los Llanos De Aridane,ES,2021-11-01 00:33:49,28.6585,-17.9182,67.12,42,20,11.99
390,Serebryansk,KZ,2021-11-01 00:33:50,49.6925,83.2892,27.95,95,100,1.74
391,Caninde,BR,2021-11-01 00:33:50,-4.3589,-39.3117,78.17,73,54,2.95
392,Nokha,IN,2021-11-01 00:33:51,27.6,73.4167,70.81,26,0,11.18
393,Qaqortoq,GL,2021-11-01 00:33:51,60.7167,-46.0333,27.1,65,30,6.29
394,Svetlaya,RU,2021-11-01 00:33:52,46.5389,138.3297,41.04,86,100,7.18
395,Touros,BR,2021-11-01 00:33:52,-5.1989,-35.4608,81.5,77,14,14.94
396,Akdepe,TM,2021-11-01 00:33:52,42.0551,59.3788,35.69,42,0,7.56
397,Morondava,MG,2021-11-01 00:33:53,-20.2833,44.2833,69.94,86,73,7.4
398,Chara,RU,2021-11-01 00:33:53,56.9064,118.2631,22.86,70,16,1.5
399,Annau,TM,2021-11-01 00:33:54,37.8876,58.516,45.9,76,6,4.61
400,Olden,NO,2021-11-01 00:33:54,61.8364,6.8064,46.99,82,100,9.75
401,Urucara,BR,2021-11-01 00:33:55,-2.5364,-57.76,76.84,82,21,2.59
402,Mandalgovi,MN,2021-11-01 00:33:55,45.7625,106.2708,33.82,49,100,13.85
403,Corn Island,NI,2021-11-01 00:33:56,12.1694,-83.0418,83.57,74,100,24.56
404,Turinskaya Sloboda,RU,2021-11-01 00:33:57,57.6232,64.3858,37.51,97,100,8.66
405,Tigil,RU,2021-11-01 00:33:57,57.8,158.6667,20.75,84,100,12.5
406,Saryg-Sep,RU,2021-11-01 00:33:57,51.5,95.6,30.9,87,100,2.8
407,Anadyr,RU,2021-11-01 00:33:58,64.75,177.4833,-5.01,76,66,15.01
408,Price,US,2021-11-01 00:33:58,39.5994,-110.8107,61.72,47,75,0.0
409,Sinazongwe,ZM,2021-11-01 00:33:59,-17.2614,27.4618,79.45,49,54,2.53
410,Ahipara,NZ,2021-11-01 00:30:00,-35.1667,173.1667,61.07,66,67,13.44
411,Faanui,PF,2021-11-01 00:33:59,-16.4833,-151.75,78.76,74,95,17.05
412,Fengzhen,CN,2021-11-01 00:34:00,40.4394,113.1536,37.72,53,0,2.68
413,Kirensk,RU,2021-11-01 00:34:00,57.7853,108.1119,31.39,91,100,3.29
414,Merauke,ID,2021-11-01 00:34:01,-8.4667,140.3333,85.41,71,46,10.69
415,Lumphat,KH,2021-11-01 00:34:01,13.4878,106.9816,78.49,79,11,6.82
416,Kaitangata,NZ,2021-11-01 00:34:02,-46.2817,169.8464,64.24,43,84,11.01
417,Melfi,IT,2021-11-01 00:34:02,40.9965,15.6514,58.41,80,100,2.62
418,Prince Rupert,CA,2021-11-01 00:30:35,54.3161,-130.3201,55.09,47,10,14.97
419,Walvis Bay,NA,2021-11-01 00:34:03,-22.9575,14.5053,61.09,87,0,3.44
420,Yushan,CN,2021-11-01 00:34:03,31.3776,120.9543,69.98,55,100,3.71
421,Moussoro,TD,2021-11-01 00:34:04,13.6408,16.4901,84.69,19,91,14.9
422,Rawdon,CA,2021-11-01 00:34:04,46.0501,-73.7159,50.97,92,100,11.48
423,Havoysund,NO,2021-11-01 00:34:05,70.9963,24.6622,38.28,86,93,16.67
424,Nizwa,OM,2021-11-01 00:34:05,22.9333,57.5333,74.89,23,0,7.14
425,Upington,ZA,2021-11-01 00:30:36,-28.4478,21.2561,71.98,37,0,10.36
426,Chinsali,ZM,2021-11-01 00:34:06,-10.5414,32.0816,71.67,55,35,4.56
427,Bam,IR,2021-11-01 00:34:06,29.106,58.357,64.58,34,0,8.75
428,Trairi,BR,2021-11-01 00:30:23,-3.2778,-39.2689,79.95,78,38,10.51
429,Codrington,AU,2021-11-01 00:34:07,-38.2667,141.9667,63.59,61,1,3.56
430,Bambous Virieux,MU,2021-11-01 00:34:07,-20.3428,57.7575,70.21,88,40,5.75
431,Kokopo,PG,2021-11-01 00:34:08,-4.352,152.2633,84.92,66,88,4.5
432,Conde,BR,2021-11-01 00:34:09,-7.2597,-34.9075,78.26,83,20,6.91
433,Ossora,RU,2021-11-01 00:34:09,59.2353,163.0719,10.92,79,13,11.39
434,Vao,NC,2021-11-01 00:34:10,-22.6667,167.4833,72.07,75,34,14.9
435,Tilichiki,RU,2021-11-01 00:34:10,60.4667,166.1,-2.13,90,7,11.77
436,Olafsvik,IS,2021-11-01 00:34:11,64.8945,-23.7142,34.86,71,22,17.31
437,Haimen,CN,2021-11-01 00:34:11,23.1935,116.6142,69.69,68,14,17.13
438,Tshikapa,CD,2021-11-01 00:34:11,-6.4167,20.8,70.34,93,100,1.21
439,Jos,NG,2021-11-01 00:34:12,9.9167,8.9,66.0,33,100,1.88
440,Kuah,MY,2021-11-01 00:34:13,6.3265,99.8432,78.78,94,20,0.0
441,Jumla,NP,2021-11-01 00:34:13,29.2747,82.1838,41.31,60,0,4.14
442,Chippewa Falls,US,2021-11-01 00:34:13,44.9369,-91.3929,42.98,56,40,11.5
443,Sena Madureira,BR,2021-11-01 00:34:14,-9.0656,-68.6569,81.61,60,91,2.93
444,Paita,PE,2021-11-01 00:34:14,-5.0892,-81.1144,65.01,81,7,11.61
445,Kachiry,KZ,2021-11-01 00:34:15,53.0675,76.1036,29.41,73,100,9.62
446,Fairview,US,2021-11-01 00:34:15,40.8126,-73.999,60.42,74,90,4.61
447,Homer,US,2021-11-01 00:34:16,59.6425,-151.5483,49.89,62,75,10.36
448,Guanare,VE,2021-11-01 00:34:16,9.0418,-69.7421,77.02,94,93,2.3
449,Boyolangu,ID,2021-11-01 00:34:17,-8.1181,111.8935,80.74,80,100,4.99
450,Plouzane,FR,2021-11-01 00:34:17,48.3833,-4.6167,51.98,76,75,14.97
451,Dandong,CN,2021-11-01 00:34:17,40.1292,124.3947,45.37,60,0,10.54
452,Payo,ID,2021-11-01 00:34:18,-3.7508,103.6372,76.23,92,100,1.19
453,Derzhavinsk,KZ,2021-11-01 00:34:18,51.1,66.3167,43.57,82,100,16.37
454,Jalu,LY,2021-11-01 00:34:19,29.0331,21.5482,64.99,85,13,7.87
455,Katsuura,JP,2021-11-01 00:29:24,35.1333,140.3,67.1,85,92,6.42
456,Khandyga,RU,2021-11-01 00:34:19,62.6667,135.6,7.95,84,100,4.14
457,Sarankhola,BD,2021-11-01 00:34:20,22.3082,89.7897,68.65,77,15,4.63
458,Maibong,IN,2021-11-01 00:34:21,25.3,93.1667,66.29,75,1,0.78
459,Sawtell,AU,2021-11-01 00:34:21,-30.3833,153.1,71.19,70,90,5.75
460,Amarante Do Maranhao,BR,2021-11-01 00:34:22,-5.5667,-46.7422,76.77,71,100,2.73
461,Beian,NO,2021-11-01 00:34:22,63.6559,9.5683,48.29,71,0,19.57
462,Adrar,MR,2021-11-01 00:34:23,20.5022,-10.0711,82.06,24,50,7.63
463,Tayga,RU,2021-11-01 00:32:13,56.06,85.6197,19.26,84,100,9.95
464,Matamoros,MX,2021-11-01 00:34:23,25.5333,-103.25,84.31,17,40,6.91
465,Grindavik,IS,2021-11-01 00:34:24,63.8424,-22.4338,37.35,80,75,24.16
466,Goderich,CA,2021-11-01 00:30:35,43.7501,-81.7165,51.91,81,100,16.11
467,Pathein,MM,2021-11-01 00:34:25,16.7833,94.7333,77.74,89,100,2.57
468,Kudahuvadhoo,MV,2021-11-01 00:34:25,2.6708,72.8944,83.14,74,16,20.04
469,Wyndham,US,2021-11-01 00:34:26,37.6985,-77.6125,58.98,83,0,8.14
470,Mbekenyera,TZ,2021-11-01 00:34:26,-10.0,38.9833,71.87,84,93,7.81
471,Ataco,CO,2021-11-01 00:34:27,3.5915,-75.3818,74.43,89,99,2.89
472,Analipsis,GR,2021-11-01 00:34:27,35.3167,25.5667,65.1,86,70,5.88
473,Novyy Urengoy,RU,2021-11-01 00:34:28,66.0833,76.6333,-3.33,96,14,9.91
474,Viedma,AR,2021-11-01 00:34:28,-40.8135,-62.9967,50.43,74,100,7.74
475,Tres De Maio,BR,2021-11-01 00:34:29,-27.7733,-54.24,71.31,79,1,6.44
476,Tekkali,IN,2021-11-01 00:34:29,18.6167,84.2333,75.16,85,14,4.85
477,Zalantun,CN,2021-11-01 00:34:30,48.0,122.7167,35.78,25,4,3.06
478,Marsh Harbour,BS,2021-11-01 00:34:30,26.5412,-77.0636,76.82,62,9,6.51
479,Indapur,IN,2021-11-01 00:34:31,18.3,73.25,74.34,68,71,3.11
480,Yining,CN,2021-11-01 00:34:31,29.0361,114.5636,61.65,82,100,1.28
481,Victoria Point,AU,2021-11-01 00:34:31,-27.5833,153.3,76.17,51,100,4.0
482,Daokou,CN,2021-11-01 00:34:32,35.5639,114.5058,53.91,77,45,12.01
483,Bazarnyy Karabulak,RU,2021-11-01 00:34:32,52.2683,46.4144,40.37,84,5,6.67
484,Villa Guerrero,MX,2021-11-01 00:34:33,18.8667,-99.65,67.62,90,100,2.93
485,Harper,LR,2021-11-01 00:34:33,4.375,-7.7169,77.45,87,96,7.9
486,Swift Current,CA,2021-11-01 00:34:34,50.2834,-107.8014,29.21,64,1,9.22
487,Nemuro,JP,2021-11-01 00:34:34,43.3236,145.575,52.23,72,9,10.87
488,Dodge City,US,2021-11-01 00:34:35,37.7528,-100.0171,49.51,60,1,3.0
489,Rabo De Peixe,PT,2021-11-01 00:34:35,37.8,-25.5833,72.28,93,75,10.36
490,Ereymentau,KZ,2021-11-01 00:34:36,51.6199,73.1033,35.24,96,100,13.31
491,Kurilsk,RU,2021-11-01 00:34:36,45.2333,147.8833,41.61,91,100,17.11
492,Caravelas,BR,2021-11-01 00:34:37,-17.7125,-39.2481,75.18,82,36,7.61
493,Pueblo,US,2021-11-01 00:34:37,38.2545,-104.6091,48.9,68,90,1.01
494,Kovur,IN,2021-11-01 00:34:37,14.4833,79.9833,77.54,89,100,4.72
495,Japaratuba,BR,2021-11-01 00:34:38,-10.5933,-36.9403,78.08,88,98,6.22
496,Abancay,PE,2021-11-01 00:34:38,-13.6339,-72.8814,60.58,87,92,3.42
497,Rocha,UY,2021-11-01 00:34:39,-34.4833,-54.3333,61.39,99,89,4.16
498,Birin,NP,2021-11-01 00:34:40,26.8865,88.0718,50.76,78,1,4.23
499,Nuevo Progreso,MX,2021-11-01 00:34:40,23.1667,-97.95,79.59,65,100,1.99
500,Kuala Terengganu,MY,2021-11-01 00:34:41,5.3302,103.1408,78.75,94,20,3.44
501,Hervey Bay,AU,2021-11-01 00:34:41,-25.2986,152.8535,77.11,60,100,16.75
502,Ouadda,CF,2021-11-01 00:34:41,8.0777,22.4007,67.91,67,92,0.54
503,Tulsipur,NP,2021-11-01 00:34:42,28.131,82.2973,59.05,81,17,3.65
504,Riberalta,BO,2021-11-01 00:34:42,-10.9833,-66.1,79.75,64,68,3.51
505,Tagusao,PH,2021-11-01 00:34:43,9.1924,117.8141,82.78,73,100,5.21
506,Takab,IR,2021-11-01 00:34:43,36.4009,47.1133,50.14,68,100,2.06
507,Brigantine,US,2021-11-01 00:34:44,39.4101,-74.3646,61.02,80,20,9.22
508,Mangalagiri,IN,2021-11-01 00:34:44,16.4333,80.55,78.76,96,83,4.65
509,Klaksvik,FO,2021-11-01 00:29:48,62.2266,-6.589,41.92,67,100,6.62
510,Rundu,NA,2021-11-01 00:34:45,-17.9333,19.7667,73.33,49,2,7.56
511,Placido De Castro,BR,2021-11-01 00:34:46,-10.3353,-67.1856,81.43,59,99,2.39
512,Kemijarvi,FI,2021-11-01 00:34:46,66.7131,27.4306,35.26,98,100,7.9
513,Camacha,PT,2021-11-01 00:27:42,33.0833,-16.3333,70.54,88,40,6.91
514,Apiai,BR,2021-11-01 00:34:47,-24.5094,-48.8425,58.57,100,100,2.84
515,Alausi,EC,2021-11-01 00:34:47,-2.2,-78.8333,51.42,92,100,0.49
516,Tual,ID,2021-11-01 00:34:48,-5.6667,132.75,84.24,70,72,5.7
517,Soyo,AO,2021-11-01 00:34:48,-6.1349,12.3689,76.96,86,100,9.28
518,Kindersley,CA,2021-11-01 00:30:35,51.4668,-109.1682,33.58,43,1,11.5
519,Atambua,ID,2021-11-01 00:34:49,-9.1061,124.8925,84.24,57,87,1.52
520,Alexandria,EG,2021-11-01 00:34:49,31.2156,29.9553,69.76,83,40,0.0
521,Balkanabat,TM,2021-11-01 00:34:50,39.5108,54.3671,57.42,48,2,8.88
522,Sistranda,NO,2021-11-01 00:34:50,63.7256,8.834,48.16,73,100,30.49
523,Jaciara,BR,2021-11-01 00:31:19,-15.9653,-54.9683,74.1,84,100,1.86
524,Bonthe,SL,2021-11-01 00:34:51,7.5264,-12.505,75.52,92,100,2.46
525,Yako,BF,2021-11-01 00:34:51,12.9667,-2.2667,82.67,19,90,7.94
526,Dali,CN,2021-11-01 00:34:52,25.7,100.1833,55.89,77,1,2.37
527,Vallenar,CL,2021-11-01 00:34:52,-28.5708,-70.7581,62.13,62,100,2.68
528,Juba,SS,2021-11-01 00:30:14,4.8517,31.5825,73.44,66,35,3.22
529,Zunyi,CN,2021-11-01 00:34:53,27.6867,106.9072,54.01,94,100,3.06
530,Aksarka,RU,2021-11-01 00:34:53,66.5606,67.7975,-1.05,88,78,3.06
531,Cozumel,MX,2021-11-01 00:34:54,20.5083,-86.9458,80.01,67,6,1.99
532,Half Moon Bay,US,2021-11-01 00:30:36,37.4636,-122.4286,65.82,74,20,1.01
533,Amuntai,ID,2021-11-01 00:34:54,-2.4177,115.2494,80.6,78,94,1.81
534,Haines Junction,CA,2021-11-01 00:34:55,60.7522,-137.5108,40.95,42,99,3.44
535,Itapira,BR,2021-11-01 00:34:55,-22.4361,-46.8217,62.49,95,100,3.29
536,Avera,US,2021-11-01 00:29:56,33.194,-82.5271,60.67,72,9,7.09
537,Fairbanks,US,2021-11-01 00:33:33,64.8378,-147.7164,46.36,48,90,8.05
538,Sioux Lookout,CA,2021-11-01 00:34:56,50.1001,-91.917,34.18,93,90,5.75
539,Bilma,NE,2021-11-01 00:34:57,18.6853,12.9164,76.87,23,6,12.03
540,Pestravka,RU,2021-11-01 00:34:57,52.405,49.9583,42.13,85,12,8.34
541,Guerrero Negro,MX,2021-11-01 00:34:58,27.9769,-114.0611,65.16,81,1,11.83
542,Kamenka,RU,2021-11-01 00:34:58,51.3223,42.7678,39.7,66,0,6.13
543,Nautla,MX,2021-11-01 00:34:58,20.2167,-96.7833,76.98,75,20,10.76
544,Vila Franca Do Campo,PT,2021-11-01 00:34:59,37.7167,-25.4333,73.2,94,99,8.21
545,Iisalmi,FI,2021-11-01 00:35:00,63.5592,27.1907,44.62,95,100,7.25
546,Lasa,IT,2021-11-01 00:35:00,46.6166,10.7002,50.74,98,100,3.83
547,Mosquera,CO,2021-11-01 00:35:00,4.7059,-74.2302,57.29,82,75,6.91
548,Syke,DE,2021-11-01 00:35:01,52.9,8.8333,58.21,82,20,11.5
549,Dori,BF,2021-11-01 00:35:01,14.0354,-0.0345,85.64,15,100,5.95
550,Dogondoutchi,NE,2021-11-01 00:35:02,13.6393,4.0287,84.42,15,100,8.19
551,Kangaatsiaq,GL,2021-11-01 00:35:03,68.3065,-53.4641,35.44,79,100,20.07
552,Arinos,BR,2021-11-01 00:35:04,-15.9169,-46.1056,71.17,84,99,1.9
553,Nueva Rosita,MX,2021-11-01 00:35:04,27.95,-101.2167,76.1,44,0,10.13
554,Bereda,ES,2021-11-01 00:35:05,43.2686,-7.5406,54.41,94,97,4.97
555,Marsa Matruh,EG,2021-11-01 00:35:06,31.3525,27.2453,68.2,56,0,10.36
556,Nioro,GM,2021-11-01 00:35:06,13.35,-15.75,76.23,73,78,5.03
557,Katherine,AU,2021-11-01 00:35:07,-14.4667,132.2667,84.52,45,96,9.22
558,Pangody,RU,2021-11-01 00:35:07,65.85,74.4859,-1.82,100,81,6.29
559,Biak,ID,2021-11-01 00:35:08,-0.9131,122.8766,82.89,68,37,1.61
560,The Valley,AI,2021-11-01 00:35:08,18.217,-63.0578,82.09,68,0,13.62
561,Kenora,CA,2021-11-01 00:35:09,49.8167,-94.4337,35.58,93,90,11.5
562,Sambava,MG,2021-11-01 00:35:09,-14.2667,50.1667,73.02,91,53,5.28
563,Nador,MA,2021-11-01 00:35:10,35.174,-2.9287,68.25,77,0,8.05
564,Appingedam,NL,2021-11-01 00:35:10,53.3217,6.8583,52.0,80,8,5.01
565,Xining,CN,2021-11-01 00:32:26,36.6167,101.7667,36.3,84,99,2.8
566,Nouadhibou,MR,2021-11-01 00:29:57,20.931,-17.0347,66.18,94,12,11.5
567,Kitaotao,PH,2021-11-01 00:35:11,7.6397,125.0089,81.05,72,41,1.5
568,Rio Gallegos,AR,2021-11-01 00:35:11,-51.6226,-69.2181,51.85,43,0,31.07
569,Porto Novo,BJ,2021-11-01 00:35:12,6.4965,2.6036,75.02,87,100,9.04
570,Taltal,CL,2021-11-01 00:35:12,-25.4,-70.4833,61.63,80,0,6.15
571,Pacific Grove,US,2021-11-01 00:35:13,36.6177,-121.9166,64.02,77,40,1.01
572,Barreiras,BR,2021-11-01 00:35:13,-12.1528,-44.99,78.62,52,100,1.25
573,Isangel,VU,2021-11-01 00:29:50,-19.55,169.2667,79.21,70,53,13.31
574,Lobito,AO,2021-11-01 00:35:14,-12.3481,13.5456,73.24,80,94,3.69
575,Rorvik,NO,2021-11-01 00:35:14,64.8621,11.2373,47.21,83,93,13.38
576,Zakamensk,RU,2021-11-01 00:35:15,50.3741,103.2863,30.13,65,97,2.19
577,South Venice,US,2021-11-01 00:35:15,27.0531,-82.4243,72.0,78,1,6.91
578,Watsa,CD,2021-11-01 00:35:16,3.0372,29.5355,66.07,90,100,1.59
579,Porto San Giorgio,IT,2021-11-01 00:35:16,43.1827,13.7934,58.86,92,100,4.27
580,Mapiripan,CO,2021-11-01 00:35:17,2.8892,-72.1256,72.97,99,100,2.3
